"","Comparison","diff","lwr","upr","p adj"
"1","30:L-27:L",-1.586338005,-5.44834931137115,2.27567330137115,0.558568150049509
"2","27:R-27:L",11.1682428896667,6.85038298420734,15.486102795126,0.000260034293690925
"3","30:R-27:L",2.088889192,-1.77312211437115,5.95090049837115,0.351561957324406
"4","27:R-30:L",12.7545808946667,8.43672098920734,17.072440800126,0.000110111263810886
"5","30:R-30:L",3.675227197,-0.18678410937115,7.53723850337115,0.06154000751802
"6","30:R-27:R",-9.07935369766667,-13.397213603126,-4.76149379220734,0.000953841339257466
